right_hip_angles;right_knee_angles;right_ankle_angles;right_elbow_angles;right_midhip_angles;left_hip_angles;left_knee_angles;left_ankle_angles;left_elbow_angles;left_midhip_angles;neck_anlges;cadence;pixel_distance;begin_index;end_index
183.1820567753352;124.3491686087439;-55.27741268043917;156.13969960782956;123.2541105031216;193.53653717255273;198.65971807842112;-76.60271196974074;0.0;65.89916227036097;125.39777463407967;88.23529411764706;545.1229275108506;109;177
184.24897882315565;124.39235692241452;-57.41514723643951;156.42922404447575;141.18480288978103;193.94843680964328;196.45786217214402;-75.05517314326224;0.0;77.36352491582112;128.28736747130569;88.23529411764706;545.1229275108506;109;177
182.40994837740013;124.91034114386721;-63.946203279835146;165.09443856073884;114.23814930214748;188.24660755536874;194.26763792374047;-78.64505554873361;0.0;71.4885533367371;127.54472300358997;88.23529411764706;545.1229275108506;109;177
183.5914217002421;126.02516031337852;-61.40166879750686;164.1319511086103;139.5608900996748;189.10819942283717;163.12587012236844;-80.88703888605653;0.0;70.78331771970755;128.32965069991286;88.23529411764706;545.1229275108506;109;177
184.36192463551342;151.2010649696788;-84.36333684942397;171.12423158358382;117.04891839301307;187.4174280366538;150.0816410347811;90.0;0.0;82.71697373814348;125.02398457720334;88.23529411764706;545.1229275108506;109;177
184.03494749083376;153.52088887463486;-85.80487855279523;170.8812337007122;123.73437259006955;186.29920823299608;152.4934400612744;-67.95250852304505;0.0;83.43927467995387;125.07227216756769;88.23529411764706;545.1229275108506;109;177
190.78389293894898;136.47215105799452;-84.72764605690128;164.27808937098277;114.1754336765749;185.6545968638912;163.96311608963595;-78.32468456027627;0.0;75.08879427420248;127.90576802955044;88.23529411764706;545.1229275108506;109;177
189.73476529619933;138.33877669470453;-80.9376986568812;163.27317170615876;113.60587825139802;185.17845100116546;164.65087710667493;-76.88033870910613;0.0;64.97049828588985;126.69643384126216;88.23529411764706;545.1229275108506;109;177
189.24704029861553;145.18890565632185;-51.159945720823686;164.48501178604323;113.9653022590528;178.6164853343571;168.72962730757828;-79.70993684392641;0.0;61.76057415176644;126.58707696443878;88.23529411764706;545.1229275108506;109;177
190.4930825714719;142.56468364452817;-55.67277698235279;161.85476594147346;115.1320867701839;177.7329022182506;170.3364333732394;-79.50253798819432;0.0;62.79630409097144;127.46270363719862;88.23529411764706;545.1229275108506;109;177
192.20173147861385;204.35053818751015;-41.98513756624587;167.06425410621105;116.1340361676724;176.977433378702;173.52743411329297;-83.81201234086808;0.0;79.99849028429121;129.81615686021968;88.23529411764706;545.1229275108506;109;177
192.49001367885452;204.47598184717694;-64.36312135917265;163.65350438202796;114.63027868875889;179.72524977482172;170.57649079596044;-85.15330866016924;0.0;78.27726165212684;131.62151488180393;88.23529411764706;545.1229275108506;109;177
195.58933367408233;197.0628214280527;-74.57280192238218;168.97644895958152;109.3339140509689;174.07412415943878;171.75012297695906;-86.39446767132642;0.0;71.62894435441136;129.57164526116546;88.23529411764706;545.1229275108506;109;177
195.40425707780267;196.85493824174026;268.2290775725543;168.96329497037834;119.90565646944941;173.67173844390882;173.40512993944876;-85.11547070598274;0.0;87.31041381862588;130.32427018258517;88.23529411764706;545.1229275108506;109;177
195.12367239938067;188.88070549285675;261.87217098425543;172.68698969495452;124.7986597067241;175.85452691890126;171.35664537803459;-84.83526625507392;0.0;89.81630543029895;129.32740137313937;88.23529411764706;545.1229275108506;109;177
196.19623918815395;188.21101637382148;258.7638639937104;163.99268529686796;119.21343677788023;173.21122600789883;171.99206308810957;-86.41253198832266;0.0;88.23164129366133;129.38923115472954;88.23529411764706;545.1229275108506;109;177
